ID,label
27089,Education
10783,Education
25423,Education
10337,Education
6311,Education
25631,Education
14501,Education
36688,Education
19016,Education
36482,Education
10186,Education
2295,Education
25586,Education
26559,Education
36276,Education
6663,Education
5653,Education
34708,Education
7672,Education
30247,Education
18026,Education
2952,Education
17460,Education
36678,Education
34144,Education
7937,Education
15606,Education
9619,Education
17082,Education
12263,Education
25627,Education
15800,Education
35452,Education
17466,Education
36756,Education
9645,Education
17162,Education
7576,Education
30827,Education
2126,Education
15951,Education
1045,Education
6237,Education
12607,Education
22479,Education
30788,Education
3735,Education
7638,Education
35825,Education
35532,Education
18903,Education
10210,Education
19858,Education
19943,Education
25449,Education
28896,Education
20199,Education
29857,Education
34751,Education
311,Education
30065,Education
9477,Education
1681,Education
12900,Education
31255,Education
12188,Education
23485,Education
26826,Education
22513,Education
18840,Education
4699,Education
23038,Education
19757,Education
3715,Education
33207,Education
17644,Education
23120,Education
37204,Education
34858,Education
4707,Education
6526,Education
13631,Education
31835,Education
22871,Education
9021,Education
10203,Education
22271,Education
13075,Education
12687,Education
5561,Education
32261,Education
16461,Education
22162,Education
18851,Education
21379,Education
36146,Education
20086,Education
8944,Education
34315,Education
22537,Education
28330,Education
2935,Education
24799,Education
29337,Education
32035,Education
34774,Education
30548,Education
31548,Education
116,Education
23836,Education
2213,Education
28428,Education
22138,Education
22181,Education
32582,Education
26456,Education
34094,Education
6388,Education
5386,Education
36847,Education
7640,Education
3885,Education
7487,Education
31015,Education
32288,Education
10734,Education
28456,Education
35208,Education
32005,Education
29510,Education
2992,Education
7652,Education
6133,Education
6700,Education
6350,Education
16595,Education
29185,Education
21775,Education
26978,Education
3589,Education
11288,Education
27201,Education
5455,Education
36824,Education
1959,Education
17468,Education
21513,Education
27450,Education
10388,Education
23226,Education
35698,Education
5557,Education
18457,Education
11128,Education
8206,Education
10054,Education
4772,Education
6481,Education
26354,Education
12093,Education
10562,Education
30737,Education
10166,Education
12488,Education
10896,Education
35436,Education
19450,Education
4034,Education
14789,Education
9525,Education
8504,Education
34,Education
8170,Education
15137,Education
3193,Education
24617,Education
6600,Education
11806,Education
6529,Education
31220,Education
25699,Education
8393,Education
31820,Education
32605,Education
9880,Education
20703,Education
23680,Education
35000,Education
24731,Education
31247,Education
13842,Education
2683,Education
14579,Education
3056,Education
15291,Education
4170,Education
19889,Education
24402,Education
34902,Education
3115,Education
35678,Education
29946,Education
15529,Education
26959,Education
748,Education
1793,Education
21107,Education
7989,Education
14169,Education
27816,Education
17120,Education
13344,Education
31855,Education
25664,Education
22310,Education
1761,Education
35693,Education
11773,Education
19055,Education
10081,Education
32679,Education
20935,Education
10887,Education
33915,Education
33892,Education
8889,Education
8761,Education
1895,Education
7954,Education
12151,Education
8082,Education
2857,Education
6788,Education
200,Education
14545,Education
6778,Education
16552,Education
396,Education
37356,Education
35285,Education
24266,Education
36067,Education
20915,Education
8442,Education
15108,Education
14517,Education
3886,Education
977,Education
37296,Education
15750,Education
24429,Education
26912,Education
1856,Education
26014,Education
14918,Education
12800,Education
35937,Education
15888,Education
2588,Education
6662,Education
6415,Education
24334,Education
10592,Education
369,Education
5907,Education
34163,Education
26195,Education
11547,Education
34519,Education
15214,Education
13158,Education
36624,Education
34725,Education
6730,Education
11973,Education
22400,Education
20237,Education
12324,Education
35425,Education
19437,Education
29900,Education
16947,Education
11779,Education
17730,Education
14216,Education
34527,Education
4056,Education
6231,Education
36344,Education
9049,Education
6252,Education
34943,Education
14208,Education
5712,Education
35885,Education
35308,Education
24866,Education
5306,Education
3704,Education
33106,Education
1536,Education
10852,Education
12299,Education
8188,Education
19110,Education
8211,Education
20392,Education
2761,Education
697,Education
22698,Education
12160,Education
23696,Education
10868,Education
14816,Education
23948,Education
20066,Education
1288,Education
12307,Education
18237,Education
19637,Education
7341,Education
5183,Education
31526,Education
36588,Education
25497,Education
13577,Education
2325,Education
5466,Education
35841,Education
5356,Education
23229,Education
10527,Education
36879,Education
23368,Education
12570,Education
9620,Education
34596,Education
11361,Education
3835,Education
23656,Education
6262,Education
17501,Education
2182,Education
1717,Education
10865,Education
27510,Education
23983,Education
7579,Education
26207,Education
13638,Education
13159,Education
28873,Education
15703,Education
8969,Education
6675,Education
11436,Education
36057,Education
480,Education
24470,Education
33785,Education
8426,Education
6478,Education
26395,Education
7915,Education
6914,Education
13367,Education
37144,Education
5085,Education
32126,Education
27951,Education
9441,Education
25246,Education
35804,Education
22475,Education
33479,Education
22312,Education
21491,Education
24239,Education
19461,Education
13377,Education
31060,Education
20134,Education
23848,Education
20753,Education
10601,Education
34341,Education
5735,Education
18616,Education
24757,Education
1594,Education
19705,Education
18353,Education
32193,Education
35726,Education
20416,Education
23203,Education
31758,Education
4750,Education
32483,Education
20294,Education
20301,Education
21783,Education
6528,Education
34348,Education
13032,Education
24961,Education
15609,Education
20374,Education
31104,Education
15711,Education
29028,Education
12711,Education
21658,Education
12372,Education
1788,Education
24138,Education
12774,Education
5726,Education
5211,Education
31749,Education
18872,Education
33196,Education
22040,Education
22251,Education
9739,Education
36988,Education
23337,Education
26136,Education
35324,Education
34955,Education
33437,Education
24448,Education
15024,Education
29708,Education
24311,Education
5304,Education
34035,Education
9647,Education
19133,Education
27805,Education
1771,Education
33488,Education
32502,Education
1496,Education
26021,Education
4741,Education
19687,Education
26490,Education
34644,Education
18809,Education
26668,Education
32492,Education
19331,Education
34307,Education
27016,Education
7431,Education
18286,Education
4448,Education
1248,Education
14956,Education
3001,Education
10499,Education
31388,Education
21690,Education
11834,Education
11843,Education
4528,Education
13098,Education
12033,Education
86,Education
28025,Education
20701,Education
28280,Education
3792,Education
5115,Education
15125,Education
27731,Education
31188,Education
11206,Education
35658,Education
11807,Education
27419,Education
36965,Education
22985,Education
12471,Education
8825,Education
17078,Education
6188,Education
29173,Education
5165,Education
279,Education
8467,Education
10089,Education
30986,Education
25810,Education
17930,Education
24175,Education
9163,Education
32818,Education
13356,Education
20916,Education
31713,Education
2300,Education
25540,Education
29363,Education
37110,Education
36581,Education
2980,Education
1703,Education
16954,Education
7599,Education
28583,Education
4040,Education
36279,Education
37420,Education
22648,Education
18525,Education
4405,Education
18422,Education
22142,Education
20917,Education
26533,Education
35360,Education
14335,Education
7212,Education
15639,Education
27417,Education
1758,Education
35254,Education
17912,Education
2754,Education
23798,Education
36310,Education
17792,Education
20325,Education
2299,Education
23556,Education
11965,Education
36262,Education
4737,Education
31396,Education
31158,Education
2532,Education
21273,Education
35974,Education
18346,Education
1575,Education
15610,Education
4445,Education
21570,Education
2229,Education
36499,Education
34297,Education
17979,Education
4955,Education
6870,Education
31529,Education
13657,Education
30551,Education
13914,Education
10743,Education
35386,Education
1227,Education
25852,Education
6395,Education
10632,Education
10436,Education
16583,Education
29728,Education
9523,Education
734,Education
28377,Education
27402,Education
4850,Education
32148,Education
28692,Education
23912,Education
6965,Education
4093,Education
26704,Education
35325,Education
15199,Education
36290,Education
1433,Education
5457,Education
18606,Education
10421,Education
36249,Education
24583,Education
34397,Education
22984,Education
261,Education
2879,Education
20680,Education
19044,Education
7438,Education
29640,Education
25420,Education
12928,Education
24715,Education
2296,Education
20573,Education
27397,Education
15406,Education
758,Education
28990,Education
15578,Education
29695,Education
1483,Education
8510,Education
33127,Education
25012,Education
6633,Education
12898,Education
13177,Education
15726,Education
29846,Education
30940,Education
4280,Education
13800,Education
4305,Education
31176,Education
24308,Education
13374,Education
1182,Education
14424,Education
217,Education
10397,Education
22792,Education
23744,Education
36931,Education
2142,Education
26012,Education
11056,Education
2907,Education
29205,Education
5780,Education
2847,Education
1147,Education
10071,Education
26924,Education
25755,Education
16852,Education
10714,Education
19271,Education
32550,Education
22451,Education
16131,Education
21945,Education
14989,Education
33973,Education
21906,Education
18725,Education
7718,Education
20200,Education
16463,Education
25736,Education
34434,Education
10992,Education
4592,Education
19916,Education
24433,Education
10178,Education
33841,Education
29834,Education
10949,Education
29688,Education
13108,Education
33079,Education
2854,Education
33594,Education
26109,Education
35660,Education
36805,Education
35483,Education
32342,Education
8668,Education
21440,Education
19962,Education
2342,Education
21407,Education
27549,Education
33366,Education
6899,Education
26717,Education
7620,Education
2231,Education
20442,Education
5071,Education
17982,Education
22621,Education
6187,Education
23603,Education
25136,Education
22148,Education
35917,Education
25947,Education
36694,Education
10917,Education
11029,Education
9931,Education
4237,Education
32133,Education
15543,Education
13925,Education
14880,Education
19722,Education
22579,Education
5754,Education
2185,Education
29792,Education
29384,Education
13633,Education
6514,Education
12530,Education
36570,Education
33349,Education
27577,Education
15009,Education
26487,Education
12556,Education
4520,Education
15661,Education
4506,Education
26044,Education
15559,Education
28048,Education
1962,Education
28305,Education
27218,Education
12536,Education
10646,Education
6808,Education
10484,Education
16921,Education
14946,Education
21696,Education
36635,Education
21485,Education
2034,Education
7049,Education
264,Education
14115,Education
32617,Education
17318,Education
35969,Education
25724,Education
25800,Education
20893,Education
27471,Education
31505,Education
20427,Education
32530,Education
6424,Education
14584,Education
29066,Education
33356,Education
4903,Education
10087,Education
16349,Education
37079,Education
31935,Education
21779,Education
17877,Education
36485,Education
16296,Education
2071,Education
28893,Education
33221,Education
9129,Education
1719,Education
30963,Education
11450,Education
3053,Education
30185,Education
1339,Education
23627,Education
29657,Education
35467,Education
36871,Education
25480,Education
13022,Education
18186,Education
13396,Education
4032,Education
28688,Education
30934,Education
32613,Education
25278,Education
30899,Education
34532,Education
10761,Education
21285,Education
17756,Education
5857,Education
36465,Education
34031,Education
31913,Education
10824,Education
8028,Education
20041,Education
24403,Education
15736,Education
31969,Education
5694,Education
18428,Education
14075,Education
16247,Education
31924,Education
30524,Education
19817,Education
12525,Education
30648,Education
34749,Education
37496,Education
196,Education
27377,Education
8844,Education
12640,Education
24121,Education
34530,Education
6048,Education
29442,Education
4844,Education
28553,Education
19847,Education
31040,Education
26760,Education
22090,Education
12727,Education
32829,Education
11903,Education
23791,Education
30401,Education
25665,Education
33156,Education
31668,Education
10126,Education
13658,Education
9861,Education
26091,Education
4199,Education
7880,Education
22140,Education
35284,Education
15056,Education
12457,Education
35768,Education
26744,Education
3104,Education
10013,Education
9057,Education
23811,Education
15129,Education
12154,Education
11551,Education
550,Education
32141,Education
30865,Education
12660,Education
34655,Education
8993,Education
22450,Education
457,Education
19090,Education
27367,Education
18878,Education
9072,Education
3615,Education
585,Education
9430,Education
37637,Education
25802,Education
9068,Education
28089,Education
9928,Education
26982,Education
14100,Education
8045,Education
3707,Education
13952,Education
5114,Education
19712,Education
5572,Education
3820,Education
25390,Education
18804,Education
4800,Education
21842,Education
31204,Education
25052,Education
27394,Education
31052,Education
20283,Education
3388,Education
30507,Education
36619,Education
3288,Education
31586,Education
17944,Education
3698,Education
36380,Education
12490,Education
2874,Education
30786,Education
23922,Education
861,Education
15016,Education
14737,Education
5360,Education
19851,Education
15017,Education
12166,Education
32390,Education
27131,Education
30962,Education
29176,Education
24689,Education
7685,Education
12596,Education
6585,Education
36235,Education
32718,Education
17683,Education
1448,Education
1763,Education
10173,Education
5010,Education
26976,Education
13988,Education
34523,Education
34738,Education
13192,Education
30887,Education
1377,Education
17574,Education
16403,Education
10993,Education
21298,Education
22583,Education
22125,Education
11976,Education
30714,Education
4884,Education
32984,Education
13048,Education
15593,Education
10465,Education
29547,Education
19803,Education
18636,Education
13957,Education
9298,Education
15083,Education
18970,Education
21441,Education
34629,Education
26759,Education
4463,Education
33649,Education
4471,Education
24646,Education
24195,Education
18634,Education
21478,Education
20718,Education
6524,Education
3211,Education
28485,Education
9398,Education
19737,Education
27533,Education
31020,Education
11215,Education
13791,Education
13634,Education
3165,Education
13525,Education
18726,Education
27297,Education
14127,Education
36375,Education
29520,Education
12284,Education
20824,Education
31250,Education
7293,Education
9293,Education
14576,Education
16100,Education
26632,Education
26971,Education
26825,Education
14054,Education
30649,Education
8440,Education
21297,Education
5598,Education
27655,Education
22131,Education
23856,Education
4518,Education
26752,Education
19371,Education
5034,Education
22842,Education
22756,Education
34239,Education
24269,Education
25639,Education
35466,Education
2848,Education
15503,Education
11754,Education
4229,Education
15280,Education
29666,Education
12301,Education
16502,Education
33514,Education
21537,Education
10331,Education
21279,Education
8648,Education
20751,Education
33646,Education
22972,Education
3265,Education
33020,Education
18730,Education
2955,Education
37391,Education
17111,Education
27956,Education
32127,Education
780,Education
12042,Education
32553,Education
21503,Education
31884,Education
34921,Education
32872,Education
15902,Education
24046,Education
25434,Education
33146,Education
26581,Education
24767,Education
23342,Education
23612,Education
37114,Education
29123,Education
1318,Education
8355,Education
16228,Education
4285,Education
2676,Education
30578,Education
3337,Education
31723,Education
4602,Education
30103,Education
9674,Education
19850,Education
31209,Education
21335,Education
27868,Education
34625,Education
20582,Education
36841,Education
21454,Education
11076,Education
2437,Education
7825,Education
12309,Education
10980,Education
10517,Education
26071,Education
4580,Education
32890,Education
30939,Education
21391,Education
36396,Education
13549,Education
27495,Education
2310,Education
13874,Education
10520,Education
35015,Education
11578,Education
2457,Education
22816,Education
4009,Education
7024,Education
8487,Education
27676,Education
17590,Education
36094,Education
25624,Education
26776,Education
32387,Education
28826,Education
16719,Education
7183,Education
35588,Education
36518,Education
25031,Education
3803,Education
623,Education
36454,Education
35275,Education
21916,Education
1012,Education
22533,Education
13088,Education
20558,Education
13263,Education
20627,Education
21670,Education
5216,Education
6366,Education
35203,Education
30146,Education
10512,Education
31562,Education
33205,Education
15292,Education
1296,Education
22983,Education
25137,Education
20396,Education
6972,Education
12358,Education
36162,Education
20457,Education
586,Education
3564,Education
7223,Education
24228,Education
10727,Education
13363,Education
12883,Education
3986,Education
10610,Education
6535,Education
13148,Education
27505,Education
21893,Education
20516,Education
27555,Education
23125,Education
34343,Education
23684,Education
35795,Education
26310,Education
10513,Education
35189,Education
25681,Education
9731,Education
32098,Education
3025,Education
14933,Education
3905,Education
29755,Education
7794,Education
2091,Education
9633,Education
10127,Education
14637,Education
25490,Education
4867,Education
1240,Education
621,Education
18046,Education
11238,Education
22457,Education
34086,Education
34045,Education
14798,Education
6649,Education
4265,Education
702,Education
18720,Education
26529,Education
31197,Education
32000,Education
27680,Education
15851,Education
33090,Education
18841,Education
32345,Education
20591,Education
13078,Education
29702,Education
14092,Education
14276,Education
21072,Education
3419,Education
12690,Education
3645,Education
2943,Education
2548,Education
36986,Education
34985,Education
8156,Education
5484,Education
11677,Education
31468,Education
3799,Education
35831,Education
13694,Education
10623,Education
23298,Education
377,Education
37472,Education
28067,Education
29865,Education
1298,Education
5910,Education
15959,Education
17251,Education
13104,Education
28637,Education
35114,Education
10042,Education
4824,Education
22035,Education
3220,Education
15832,Education
31190,Education
11591,Education
26968,Education
31949,Education
4556,Education
13125,Education
26438,Education
23750,Education
13416,Education
1113,Education
1034,Education
19143,Education
17972,Education
33123,Education
8582,Education
16303,Education
20296,Education
27165,Education
31748,Education
19345,Education
12310,Education
13997,Education
16111,Education
9146,Education
2001,Education
4660,Education
23012,Education
20399,Education
33585,Education
25663,Education
14085,Education
14806,Education
12514,Education
22045,Education
3826,Education
32149,Education
37608,Education
35875,Education
24317,Education
1323,Education
20433,Education
32555,Education
10476,Education
4579,Education
37511,Education
37025,Education
19948,Education
26895,Education
9787,Education
21388,Education
1165,Education
344,Education
26696,Education
6679,Education
34662,Education
7070,Education
3189,Education
15705,Education
26159,Education
29714,Education
28035,Education
1815,Education
3548,Education
139,Education
30242,Education
21835,Education
37611,Education
8288,Education
262,Education
5553,Education
7861,Education
34924,Education
15381,Education
30213,Education
32045,Education
3833,Education
17161,Education
5627,Education
7840,Education
18364,Education
36873,Education
25946,Education
7149,Education
25248,Education
7898,Education
36825,Education
5100,Education
27557,Education
14443,Education
21579,Education
24379,Education
24522,Education
13724,Education
5371,Education
28358,Education
34508,Education
28451,Education
21110,Education
19591,Education
1282,Education
8909,Education
35087,Education
36495,Education
22071,Education
8920,Education
1590,Education
18873,Education
26226,Education
27585,Education
1794,Education
14129,Education
34101,Education
9801,Education
34871,Education
19402,Education
12821,Education
30181,Education
24955,Education
23111,Education
5186,Education
36975,Education
11846,Education
12568,Education
19152,Education
15266,Education
5026,Education
9946,Education
32831,Education
28466,Education
19357,Education
6888,Education
27183,Education
1846,Education
16695,Education
32447,Education
17956,Education
16637,Education
16073,Education
18805,Education
4157,Education
36472,Education
20687,Education
17511,Education
9169,Education
15035,Education
6814,Education
31621,Education
29672,Education
16734,Education
17440,Education
34466,Education
32416,Education
7980,Education
16996,Education
29020,Education
4421,Education
1736,Education
24184,Education
32034,Education
119,Education
2960,Education
21634,Education
25300,Education
26747,Education
25902,Education
19839,Education
7112,Education
14300,Education
36715,Education
16430,Education
16810,Education
2041,Education
7317,Education
12833,Education
16404,Education
25332,Education
19969,Education
7462,Education
28200,Education
32294,Education
2117,Education
8225,Education
13014,Education
4400,Education
11740,Education
19549,Education
1197,Education
20075,Education
36080,Education
1668,Education
19821,Education
35206,Education
25862,Education
7573,Education
35990,Education
37335,Education
20078,Education
36002,Education
15394,Education
517,Education
33126,Education
27238,Education
6181,Education
5980,Education
11146,Education
6204,Education
26055,Education
15528,Education
34204,Education
27800,Education
9779,Education
17678,Education
35056,Education
16908,Education
22860,Education
20631,Education
37622,Education
17791,Education
1072,Education
37598,Education
7759,Education
1275,Education
11013,Education
37513,Education
3944,Education
827,Education
5157,Education
28183,Education
14731,Education
18400,Education
29050,Education
14076,Education
21724,Education
10299,Education
32236,Education
33670,Education
37235,Education
28266,Education
12273,Education
6134,Education
6112,Education
24761,Education
15532,Education
37545,Education
21108,Education
1930,Education
37055,Education
31127,Education
1696,Education
24421,Education
30495,Education
2744,Education
36359,Education
16971,Education
35544,Education
24401,Education
640,Education
30166,Education
33475,Education
5824,Education
4156,Education
1456,Education
32041,Education
31374,Education
17681,Education
512,Education
24891,Education
28393,Education
32235,Education
12463,Education
9062,Education
19138,Education
28915,Education
29564,Education
27354,Education
29316,Education
30521,Education
12505,Education
15176,Education
5068,Education
14463,Education
5864,Education
29647,Education
33796,Education
2158,Education
5925,Education
16359,Education
3922,Education
15684,Education
21305,Education
22938,Education
241,Education
30288,Education
4968,Education
374,Education
4810,Education
31489,Education
32297,Education
9302,Education
4569,Education
21476,Education
16071,Education
17712,Education
6111,Education
33718,Education
15013,Education
35497,Education
24221,Education
21171,Education
29390,Education
2638,Education
26941,Education
11905,Education
35163,Education
11533,Education
37131,Education
28573,Education
31460,Education
4045,Education
5536,Education
30733,Education
32986,Education
13118,Education
28405,Education
26422,Education
25753,Education
27579,Education
16825,Education
13559,Education
23318,Education
23662,Education
23409,Education
8357,Education
33250,Education
13208,Education
5987,Education
24726,Education
2362,Education
19292,Education
25925,Education
35734,Education
32738,Education
25469,Education
7324,Education
16168,Education
32864,Education
9312,Education
23674,Education
27711,Education
1000,Education
34634,Education
30610,Education
8596,Education
1053,Education
6620,Education
32800,Education
902,Education
4641,Education
3208,Education
6365,Education
15268,Education
19580,Education
4227,Education
11958,Education
16773,Education
9771,Education
26722,Education
6149,Education
36115,Education
26142,Education
14363,Education
21003,Education
36597,Education
10722,Education
16413,Education
20523,Education
4410,Education
2304,Education
33056,Education
16926,Education
33626,Education
16703,Education
7033,Education
18041,Education
24595,Education
26229,Education
29236,Education
15215,Education
17707,Education
29593,Education
16639,Education
16570,Education
8943,Education
30515,Education
31303,Education
33315,Education
22996,Education
342,Education
8525,Education
24652,Education
17990,Education
35191,Education
22681,Education
18076,Education
5841,Education
22446,Education
23787,Education
2095,Education
21368,Education
28142,Education
24869,Education
14597,Education
34238,Education
31547,Education
952,Education
2578,Education
17815,Education
28375,Education
20146,Education
31074,Education
28626,Education
9282,Education
22782,Education
25177,Education
17641,Education
8171,Education
30901,Education
29811,Education
19827,Education
1662,Education
30124,Education
12723,Education
26979,Education
3601,Education
341,Education
19992,Education
19135,Education
10990,Education
8324,Education
13849,Education
25107,Education
14869,Education
35604,Education
30222,Education
23282,Education
15914,Education
2900,Education
19393,Education
31268,Education
23390,Education
7266,Education
16094,Education
25790,Education
7468,Education
8132,Education
15988,Education
9153,Education
23454,Education
36740,Education
17446,Education
12010,Education
7722,Education
30510,Education
24821,Education
33329,Education
37438,Education
9997,Education
32162,Education
27789,Education
26101,Education
11666,Education
15469,Education
9303,Education
3843,Education
3882,Education
10389,Education
12037,Education
7094,Education
22158,Education
30383,Education
12969,Education
36302,Education
30249,Education
31657,Education
20533,Education
12107,Education
1520,Education
1697,Education
1243,Education
14867,Education
1555,Education
34392,Education
13588,Education
19658,Education
32852,Education
26915,Education
25141,Education
34764,Education
35152,Education
22330,Education
12860,Education
37117,Education
28547,Education
30404,Education
34460,Education
16253,Education
22252,Education
1889,Education
1114,Education
9093,Education
32707,Education
9060,Education
4751,Education
37228,Education
7616,Education
32144,Education
8151,Education
27157,Education
27924,Education
14664,Education
29835,Education
33450,Education
29295,Education
1871,Education
3451,Education
9333,Education
5610,Education
16178,Education
12079,Education
27404,Education
16166,Education
13722,Education
3315,Education
26891,Education
8480,Education
10671,Education
25623,Education
27378,Education
9451,Education
9270,Education
10969,Education
3725,Education
33812,Education
29611,Education
35377,Education
7524,Education
21661,Education
21964,Education
25269,Education
34618,Education
10422,Education
36108,Education
32011,Education
919,Education
12377,Education
33478,Education
34770,Education
20854,Education
32388,Education
35891,Education
15805,Education
21704,Education
24867,Education
30433,Education
11177,Education
29646,Education
13452,Education
16441,Education
33468,Education
26839,Education
22564,Education
23445,Education
20930,Education
5936,Education
32112,Education
12148,Education
36270,Education
37319,Education
9816,Education
18172,Education
2965,Education
25323,Education
31645,Education
7510,Education
17201,Education
14280,Education
5331,Education
16306,Education
5686,Education
23931,Education
29018,Education
35868,Education
33058,Education
21081,Education
36790,Education
30756,Education
1305,Education
13684,Education
1347,Education
34100,Education
1981,Education
26265,Education
15938,Education
15306,Education
4900,Education
8339,Education
12590,Education
27795,Education
13260,Education
23720,Education
4890,Education
23353,Education
37387,Education
22288,Education
27271,Education
29710,Education
21375,Education
18501,Education
33692,Education
29036,Education
23640,Education
4634,Education
5582,Education
23297,Education
23025,Education
30467,Education
33147,Education
14279,Education
538,Education
33253,Education
21540,Education
7707,Education
22381,Education
1991,Education
32746,Education
31436,Education
1029,Education
20273,Education
30215,Education
9550,Education
8560,Education
23440,Education
19210,Education
29965,Education
5746,Education
18490,Education
17147,Education
27365,Education
5751,Education
14698,Education
6493,Education
26970,Education
14612,Education
36457,Education
9423,Education
5989,Education
25059,Education
17496,Education
2799,Education
15018,Education
24092,Education
27671,Education
2008,Education
18236,Education
34786,Education
14750,Education
26176,Education
26878,Education
7602,Education
31614,Education
28189,Education
23621,Education
12868,Education
2168,Education
17708,Education
31185,Education
16176,Education
3697,Education
34208,Education
32468,Education
7922,Education
12858,Education
16953,Education
8439,Education
1183,Education
25292,Education
9038,Education
29762,Education
5292,Education
9331,Education
36349,Education
18106,Education
10137,Education
7305,Education
23651,Education
26146,Education
8021,Education
25838,Education
2286,Education
31444,Education
34295,Education
18819,Education
24459,Education
34371,Education
29543,Education
11014,Education
21014,Education
28043,Education
30382,Education
30700,Education
2119,Education
4504,Education
33683,Education
6943,Education
2617,Education
23381,Education
24675,Education
30018,Education
33359,Education
15097,Education
19570,Education
17873,Education
3349,Education
30929,Education
23955,Education
29485,Education
23942,Education
12988,Education
36260,Education
21886,Education
29559,Education
2752,Education
10968,Education
8879,Education
18018,Education
11229,Education
6426,Education
25080,Education
14832,Education
11373,Education
24697,Education
25404,Education
3386,Education
27000,Education
2974,Education
12440,Education
34668,Education
35102,Education
4430,Education
34729,Education
4689,Education
9992,Education
8960,Education
20139,Education
22575,Education
2344,Education
16505,Education
19107,Education
20126,Education
36064,Education
1513,Education
1118,Education
28724,Education
16050,Education
266,Education
9778,Education
26218,Education
361,Education
27656,Education
2633,Education
15920,Education
9291,Education
26261,Education
19313,Education
19955,Education
34500,Education
5683,Education
28815,Education
26301,Education
2346,Education
15311,Education
24199,Education
21431,Education
37499,Education
33908,Education
22877,Education
20474,Education
8499,Education
24080,Education
24759,Education
21578,Education
26018,Education
27267,Education
7625,Education
29738,Education
13814,Education
36041,Education
34047,Education
26294,Education
22136,Education
36404,Education
22903,Education
32944,Education
19772,Education
14065,Education
23768,Education
3954,Education
22922,Education
18656,Education
37341,Education
24890,Education
36817,Education
36813,Education
25571,Education
32590,Education
15922,Education
1905,Education
23220,Education
10881,Education
27806,Education
28409,Education
31391,Education
18597,Education
29204,Education
15331,Education
26809,Education
23245,Education
10370,Education
8564,Education
34422,Education
34544,Education
14275,Education
34869,Education
5764,Education
22857,Education
27055,Education
19936,Education
14722,Education
37292,Education
12441,Education
12073,Education
15981,Education
27002,Education
18963,Education
92,Education
24723,Education
23962,Education
4519,Education
3850,Education
10530,Education
36796,Education
6631,Education
8296,Education
8891,Education
37183,Education
35964,Education
30530,Education
25312,Education
20944,Education
23135,Education
34853,Education
18417,Education
22122,Education
23339,Education
9150,Education
34155,Education
22376,Education
31118,Education
17220,Education
16735,Education
3035,Education
28711,Education
33909,Education
22119,Education
32817,Education
10959,Education
17122,Education
6056,Education
32256,Education
23703,Education
53,Education
3160,Education
35422,Education
14036,Education
12802,Education
2004,Education
963,Education
5929,Education
11121,Education
21355,Education
10772,Education
33285,Education
30478,Education
9103,Education
310,Education
32289,Education
10229,Education
22215,Education
1247,Education
4283,Education
33853,Education
23496,Education
12831,Education
2731,Education
29890,Education
27462,Education
32428,Education
20303,Education
25387,Education
8404,Education
31930,Education
36193,Education
32507,Education
10921,Education
9738,Education
8119,Education
32512,Education
14573,Education
33839,Education
2969,Education
3038,Education
32952,Education
32431,Education
25532,Education
18435,Education
22604,Education
15219,Education
13360,Education
3781,Education
10812,Education
8617,Education
20919,Education
34342,Education
23647,Education
10477,Education
4140,Education
33845,Education
18585,Education
23634,Education
18670,Education
37162,Education
25555,Education
756,Education
24289,Education
22552,Education
6224,Education
34656,Education
6081,Education
37008,Education
12518,Education
35343,Education
33278,Education
35705,Education
9253,Education
33739,Education
17767,Education
29159,Education
31326,Education
24939,Education
29353,Education
13735,Education
12434,Education
6024,Education
17016,Education
25040,Education
13538,Education
2236,Education
9097,Education
13399,Education
24015,Education
2547,Education
2150,Education
34959,Education
28886,Education
10994,Education
29129,Education
23046,Education
19392,Education
9750,Education
13290,Education
20368,Education
17217,Education
7539,Education
1131,Education
10501,Education
20873,Education
11476,Education
29632,Education
18573,Education
14019,Education
30706,Education
21681,Education
742,Education
20428,Education
11857,Education
35540,Education
8474,Education
5954,Education
6394,Education
6425,Education
21557,Education
34875,Education
593,Education
3761,Education
11506,Education
873,Education
21862,Education
10755,Education
334,Education
216,Education
5030,Education
31699,Education
30891,Education
29235,Education
28532,Education
18342,Education
33614,Education
34970,Education
5121,Education
29776,Education
27759,Education
11747,Education
20297,Education
10157,Education
3578,Education
24830,Education
29531,Education
13364,Education
37248,Education
23021,Education
27214,Education
17258,Education
33603,Education
20270,Education
2571,Education
4949,Education
130,Education
4756,Education
25726,Education
19388,Education
17917,Education
37156,Education
2726,Education
26472,Education
27023,Education
18925,Education
22817,Education
20744,Education
9548,Education
2834,Education
8113,Education
11605,Education
6802,Education
31659,Education
36546,Education
25427,Education
18965,Education
18145,Education
37175,Education
34170,Education
25684,Education
17003,Education
8304,Education
37489,Education
16826,Education
27264,Education
33136,Education
34161,Education
6282,Education
29979,Education
18303,Education
25147,Education
25459,Education
27041,Education
30735,Education
4020,Education
19957,Education
21135,Education
24788,Education
464,Education
26209,Education
36508,Education
25782,Education
10324,Education
26977,Education
27288,Education
15822,Education
6119,Education
13680,Education
682,Education
7096,Education
4877,Education
7729,Education
28134,Education
29569,Education
34318,Education
22793,Education
22021,Education
9370,Education
20785,Education
16397,Education
18697,Education
25336,Education
5373,Education
36494,Education
10803,Education
30210,Education
26540,Education
27880,Education
24505,Education
18575,Education
23968,Education
7646,Education
